index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
119735,962,4,05/09/2013,684,1,0,0,0,5813.316845426743
668280,116,3,19/02/2014,752,1,1,0,0,7533.560629877204
11671,365,7,08/02/2015,0,0,0,0,0,0.0
160919,72,1,07/04/2014,507,1,0,0,0,4717.192889229162
316255,710,2,28/07/2015,447,1,1,0,0,6077.509885419568
302429,464,5,29/03/2013,0,0,1,b,1,0.0
264816,78,7,15/02/2015,0,0,0,0,0,0.0
25433,369,4,02/10/2014,724,1,1,0,0,7665.62526331516
65463,145,6,02/02/2013,1157,1,0,0,0,8384.609130560013
403005,916,4,17/07/2014,702,1,1,0,1,7504.102591993695
78632,235,1,28/04/2014,684,1,1,0,0,7215.305110511894
552358,942,7,01/02/2015,0,0,0,0,0,0.0
194474,241,6,15/11/2014,742,1,0,0,0,6430.834893055086
132989,1025,5,20/03/2015,888,1,1,0,0,8570.203707730572
580797,895,3,28/01/2015,865,1,1,0,0,8360.809300632682
429082,454,5,29/03/2013,0,0,1,b,1,0.0
187432,355,7,25/05/2014,0,0,0,0,0,0.0
635846,665,7,30/06/2013,0,0,0,0,0,0.0
236489,754,3,10/12/2014,837,1,0,0,0,7038.806870050263
594879,785,7,01/12/2013,0,0,0,0,0,0.0
360469,837,4,05/02/2015,564,1,1,0,0,6552.219257762423
318603,1081,1,28/01/2013,0,0,0,0,0,0.0
30546,1057,1,23/09/2013,665,1,1,0,0,7123.088934148196
564796,371,1,30/12/2013,584,1,0,0,1,5436.179795219563
695761,442,4,03/01/2013,377,1,0,0,1,3705.1041349694133
118110,840,7,24/05/2015,0,0,0,0,0,0.0
189391,180,5,21/06/2013,873,1,1,0,1,8329.182278770488
194649,649,2,03/12/2013,553,1,1,0,0,6541.419164868421
216162,326,2,10/02/2015,324,1,0,0,0,3707.441463749914
81430,522,4,08/08/2013,567,1,0,0,1,5142.887153799238
670835,840,4,04/09/2014,1144,1,1,0,1,10238.935248583148
246037,942,4,09/01/2014,489,1,1,0,1,5963.845157112286
668006,678,5,12/04/2013,856,1,1,0,0,8060.684566727548
353107,700,5,30/08/2013,702,1,1,0,0,7315.400940870051
84196,932,6,02/03/2013,486,1,0,0,0,4370.24909511552
362594,120,3,07/01/2015,623,1,1,0,1,6944.034578983672
487755,461,5,31/10/2014,529,1,0,0,0,5124.199074549077
244674,541,6,18/07/2015,626,1,0,0,0,5745.078616969928
125976,68,6,20/12/2014,1672,1,0,0,0,12097.738052369736
657773,609,3,20/03/2013,517,1,1,0,0,5982.1672591896495
208124,111,5,01/05/2015,0,0,1,a,0,0.0
287176,388,4,22/01/2015,989,1,0,0,0,7701.254038866551
268024,967,2,26/05/2015,877,1,0,0,1,7264.549606113636
179896,705,4,06/11/2014,1144,1,1,0,0,10249.329281638958
105944,788,6,08/02/2014,1402,1,0,0,0,10046.036218857509
508901,1111,3,07/08/2013,405,1,0,0,1,4162.624697263469
210282,449,2,08/04/2014,1455,1,0,0,0,10447.19165030995
242460,184,2,22/10/2013,584,1,1,0,1,6745.848318781704
188488,258,7,22/12/2013,0,0,0,0,0,0.0
513061,1075,2,19/11/2013,1088,1,1,0,0,9754.888633639435
106581,491,7,19/05/2013,0,0,0,0,0,0.0
318741,231,5,05/04/2013,337,1,0,0,1,3587.326506840822
291439,710,3,19/06/2013,277,1,1,0,0,4651.877812471532
664134,440,5,07/02/2014,654,1,1,0,0,6925.644253471342
601366,1108,6,23/03/2013,244,1,0,0,0,2935.3547106586047
444495,247,2,28/01/2014,502,1,0,0,0,4593.150014576386
508657,371,5,21/02/2014,571,1,1,0,0,6442.410181886051
610258,586,7,20/10/2013,0,0,0,0,0,0.0
593244,1073,7,28/12/2014,0,0,0,0,0,0.0
395025,748,2,25/06/2013,370,1,0,0,0,3820.702052701148
267040,433,5,31/10/2014,751,1,0,0,0,6465.727649115259
377318,983,1,02/03/2015,1465,1,1,0,0,12033.40431422944
544773,861,5,30/01/2015,606,1,1,0,0,6798.310975091299
138845,585,6,18/07/2015,586,1,0,0,0,5503.361756687751
20450,45,2,03/09/2013,323,1,0,0,0,3629.203836594301
253950,1036,1,02/09/2013,469,1,0,0,1,4583.266107539937
64762,335,4,21/02/2013,2844,1,1,0,0,20004.914482709777
83658,237,4,30/04/2015,766,1,1,0,0,7886.499303587945
519995,934,5,05/07/2013,850,1,1,0,0,8136.583718303009
388550,845,1,11/11/2013,299,1,0,0,0,3575.5276911465335
369519,375,4,01/08/2013,925,1,1,0,1,8698.111340858391
643054,781,5,04/10/2013,757,1,0,0,0,6293.581238838204
646912,177,5,02/08/2013,465,1,1,0,1,5919.676620006096
475819,62,1,11/08/2014,729,1,0,0,1,6298.824239832582
697238,895,2,01/07/2014,891,1,1,0,0,8552.163095232507
315169,397,3,04/06/2014,831,1,1,0,0,8153.075026198581
78778,761,4,16/05/2013,1097,1,1,0,0,9562.705635288556
503657,57,7,07/07/2013,0,0,0,0,0,0.0
551634,246,6,25/05/2013,741,1,0,0,0,6022.1856360292295
623281,509,6,23/03/2013,344,1,0,0,0,3539.6468613640754
557096,252,1,11/03/2013,681,1,0,0,0,5560.401340527111
278563,675,1,10/06/2013,529,1,0,0,0,4761.888986429782
393955,52,5,20/03/2015,440,1,1,0,0,5862.974872570019
9641,212,3,27/11/2013,526,1,0,0,0,4968.217631533975
493134,1113,5,06/06/2014,794,1,1,0,0,7932.105275223323
367722,942,4,05/03/2015,507,1,1,0,0,6248.213027649559
555699,680,6,05/01/2013,974,1,0,0,0,7242.241716158285
370895,543,1,16/09/2013,158,1,0,0,0,2649.1410290375934
564834,818,3,16/01/2013,457,1,0,0,0,4132.452193332603
640426,795,5,01/05/2015,0,0,1,a,0,0.0
631274,320,6,12/01/2013,1812,1,0,0,0,12315.374145820388
95929,803,2,20/01/2015,324,1,0,0,0,3680.0928918893915
605851,117,1,31/03/2014,668,1,1,0,0,7082.105587788392
217076,447,3,23/01/2013,580,1,1,0,0,6285.918239734194
243171,1006,3,01/01/2014,0,0,0,a,1,0.0
73614,964,3,09/10/2013,1463,1,1,0,0,11967.452179066953
591492,76,7,08/12/2013,0,0,0,0,0,0.0
380101,363,1,19/01/2015,891,1,0,0,0,7105.120213996561
679362,1094,6,05/04/2014,479,1,0,0,0,4545.372742245847
612133,424,1,08/09/2014,802,1,0,0,0,6703.365385149664
613098,872,7,10/11/2013,0,0,0,0,0,0.0
191592,483,1,05/05/2014,968,1,1,0,0,8941.82414926868
348105,558,6,06/04/2013,443,1,0,0,0,4156.080455672927
78092,181,5,15/03/2013,614,1,0,0,0,5160.76228912588
517630,657,3,17/07/2013,855,1,1,0,0,8182.508394552744
1733,577,7,10/11/2013,0,0,0,0,0,0.0
639913,6,2,13/08/2013,744,1,1,0,1,7620.052616795991
328133,433,3,05/02/2014,658,1,1,0,0,6947.197594713827
591594,43,6,30/05/2015,426,1,0,0,0,4471.323792694835
297280,282,3,08/01/2014,690,1,1,0,0,7104.058304328879
376658,510,5,09/08/2013,887,1,0,0,1,7077.931208449649
626150,169,2,03/09/2013,721,1,0,0,1,6107.3914997106185
653070,218,5,27/06/2014,641,1,0,0,0,5634.008410610608
584538,872,6,06/06/2015,642,1,0,0,0,5785.61499657901
165594,399,7,14/06/2015,0,0,0,0,0,0.0
605834,867,2,30/07/2013,597,1,1,0,1,6713.558790148527
666143,1080,3,30/04/2014,1020,1,1,0,0,9248.345081668114
504722,648,2,01/01/2013,0,0,0,a,1,0.0
495748,153,1,14/10/2013,577,1,0,0,0,5218.947091497073
565190,317,4,05/12/2013,657,1,1,0,0,7172.5013463879
481555,582,7,24/05/2015,0,0,0,0,0,0.0
336338,236,2,14/04/2015,1058,1,1,0,0,9630.085625361942
86705,484,7,31/08/2014,0,0,0,0,0,0.0
188691,584,3,25/03/2015,358,1,0,0,0,3972.97867667221
165481,906,1,18/03/2013,1805,1,1,0,0,13762.8318154905
617730,1043,5,06/06/2014,1315,1,1,0,1,11153.572283707443
309369,327,1,14/10/2013,868,1,0,0,0,6977.437250050018
628948,311,6,22/02/2014,541,1,0,0,0,4861.409214783518
287464,926,2,10/02/2015,461,1,0,0,0,4535.3217102164635
419672,50,1,24/02/2014,249,1,0,0,0,3099.4944795093033
470932,154,1,10/03/2014,646,1,0,0,0,5520.646200099145
147974,1033,1,16/12/2013,2164,1,1,0,0,16293.584953841113
376187,299,4,13/11/2014,528,1,1,0,0,6536.053840043314
43883,256,2,15/07/2014,1388,1,1,0,1,11646.928401047597
402172,956,6,09/02/2013,305,1,0,0,0,3245.2042132994393
380171,342,2,09/07/2013,845,1,0,0,0,6710.583306055516
201146,512,7,25/08/2013,1080,1,0,0,0,8192.056914288667
199007,179,6,06/12/2014,1172,1,0,0,0,9057.948885342048
204301,423,2,29/04/2014,1729,1,1,0,0,13531.467257777054
620438,908,5,13/06/2014,362,1,0,0,0,3929.7048966420116
116951,438,6,19/10/2013,416,1,0,0,0,4252.582590825623
521270,613,4,28/03/2013,1574,1,1,0,1,12453.113574598101
114460,159,1,31/03/2014,890,1,1,0,0,8423.634162354574
79598,774,6,04/07/2015,545,1,0,0,0,5237.273561398266
328439,610,3,04/09/2013,442,1,0,0,0,4349.620668326679
25960,260,6,25/05/2013,805,1,0,0,0,6408.932612480712
281462,85,3,08/07/2015,886,1,0,0,0,7303.1464848754695
16499,33,4,01/01/2015,0,0,0,a,1,0.0
218713,234,5,03/07/2015,1066,1,1,0,1,9858.453891773184
55895,862,1,04/02/2013,1439,1,1,0,0,11492.35383461893
350560,469,1,15/12/2014,2336,1,1,0,0,17504.714565373433
138384,854,5,17/07/2015,526,1,1,0,1,6613.604691463814
214920,1115,7,05/10/2014,0,0,0,0,0,0.0
346043,570,6,18/04/2015,458,1,0,0,0,4608.546916416846
170387,740,6,22/11/2014,580,1,0,0,0,5461.045815662306
208410,968,2,17/02/2015,877,1,1,0,1,8532.468661493564
408541,77,2,27/01/2015,695,1,1,0,0,7332.203472040477
108588,907,7,26/05/2013,0,0,0,0,0,0.0
287396,829,5,01/11/2013,901,1,0,0,0,7200.274714464787
186513,184,4,27/11/2014,562,1,1,0,0,6759.841584783397
318685,844,3,01/01/2014,0,0,0,a,1,0.0
436738,645,7,21/06/2015,0,0,0,0,0,0.0
590824,1011,5,12/07/2013,827,1,0,0,0,6605.738236107165
400495,1052,2,07/01/2014,962,1,1,0,1,8819.528685163474
50851,701,3,27/03/2013,772,1,1,0,1,7605.381353547273
238043,257,6,09/03/2013,362,1,0,0,0,3630.0910349908518
671127,769,4,07/05/2015,3292,1,1,0,0,23161.24836116156
113570,114,1,21/01/2013,668,1,1,0,0,6815.07698756922
526357,1107,2,16/06/2015,786,1,1,0,0,8069.909911807394
82620,1086,1,18/02/2013,1406,1,1,0,0,11311.265838386316
43053,717,1,06/10/2014,779,1,1,0,1,8076.327539083257
58267,1088,7,22/02/2015,0,0,0,0,0,0.0
304621,489,5,04/01/2013,587,1,0,0,1,4975.426823843794
251413,562,2,06/08/2013,3107,1,0,0,1,20489.289436932653
188908,1043,1,25/11/2013,1135,1,0,0,0,8645.738484544563
604661,66,1,20/07/2015,525,1,0,0,0,5137.361889543186
104727,112,7,18/01/2015,0,0,0,0,0,0.0
598253,293,2,05/08/2014,979,1,1,0,1,9202.72207652271
213862,973,2,29/07/2014,954,1,1,0,1,9042.628880486009
206868,457,7,04/08/2013,0,0,0,0,0,0.0
398169,853,2,14/04/2015,1163,1,1,0,0,10264.592383602692
339155,785,7,21/12/2014,0,0,0,0,0,0.0
291638,819,3,09/01/2013,552,1,1,0,0,6098.388024036365
649905,862,7,10/11/2013,0,0,0,0,0,0.0
619936,1059,2,01/01/2013,0,0,0,a,1,0.0
438654,530,5,26/04/2013,647,1,1,0,0,6816.042385253299
403661,446,3,11/06/2014,628,1,0,0,0,5534.503672732913
652040,58,5,11/04/2014,484,1,0,0,0,4583.442384138412
156133,341,2,26/08/2014,560,1,0,0,0,5224.10318772489
102015,839,3,26/02/2014,652,1,0,0,0,5537.410191638104
467894,493,7,01/09/2013,0,0,0,0,0,0.0
289743,154,3,12/03/2014,579,1,0,0,0,5118.38880391221
251652,274,6,13/04/2013,721,1,0,0,0,5845.176841384266
707388,167,7,18/08/2013,0,0,0,0,0,0.0
507396,1028,3,27/03/2013,659,1,1,0,1,6922.531223250087
21381,376,4,04/09/2014,967,1,1,0,0,9096.233238525921
418417,318,5,12/07/2013,737,1,0,0,0,6061.875300472253
388808,431,5,02/01/2015,1123,1,0,0,1,8557.926976262941
236218,901,4,22/08/2013,579,1,0,0,0,5160.62572207558
501862,943,1,05/05/2014,633,1,1,0,0,6917.445444405312
360659,776,2,12/11/2013,426,1,0,0,0,4344.287894935405
15044,1001,7,12/07/2015,0,0,0,0,0,0.0
444733,700,4,17/01/2013,396,1,0,0,0,3765.1431537950994
50264,924,3,06/02/2013,508,1,1,0,0,5869.0122563366895
594759,487,5,30/01/2015,841,1,1,0,0,8218.397529249138
36801,492,1,29/07/2013,1401,1,1,0,0,11497.653606119158
330975,83,6,26/10/2013,237,1,0,0,0,3180.0638478129404
685445,850,2,08/01/2013,684,1,1,0,0,6894.744490574696
367767,1064,6,09/03/2013,812,1,0,0,0,6349.405713165528
349129,767,6,31/08/2013,354,1,0,0,0,3812.7509345241124
194965,635,2,08/04/2014,528,1,0,0,0,4845.403413270193
200548,1028,3,07/01/2015,600,1,1,0,0,6731.94248101284
694155,524,2,23/07/2013,835,1,0,0,1,6741.587407793733
117456,247,7,15/02/2015,0,0,0,0,0,0.0
413062,880,3,13/05/2015,932,1,0,0,0,7506.786144585698
704134,358,2,11/06/2013,891,1,0,0,0,6950.735744376492
560237,529,3,04/03/2015,762,1,1,0,0,7787.848839555692
685485,693,3,19/02/2014,566,1,1,0,0,6409.5772295650095
558416,275,2,07/04/2015,727,1,0,0,1,6292.796808801475
372754,100,3,25/03/2015,515,1,0,0,0,4921.717353279819
208146,653,6,06/07/2013,382,1,0,0,0,3908.783131110482
498669,1070,5,17/01/2014,788,1,0,0,0,6307.024669272418
502184,670,1,04/02/2013,731,1,1,0,0,7213.965407624142
519882,670,2,29/10/2013,662,1,0,0,1,5825.337908798421
325575,589,6,08/03/2014,324,1,0,0,0,3572.20713004173
6552,206,1,11/02/2013,593,1,0,0,0,4988.1839521169895
182502,242,7,23/11/2014,0,0,0,0,0,0.0
81900,1055,4,28/08/2014,815,1,0,0,0,6767.666516809608
555431,1063,3,27/03/2013,634,1,1,0,0,6698.3532822651905
12612,1018,7,09/03/2014,0,0,0,0,0,0.0
395893,106,4,25/09/2014,750,1,0,0,0,6411.389397461666
442758,550,3,07/08/2013,346,1,0,0,1,3806.0923283472657
658457,441,6,16/03/2013,728,1,0,0,0,5850.964513323037
577159,588,6,31/08/2013,551,1,0,0,0,5003.206471413898
359642,330,3,23/04/2014,340,1,0,0,1,3802.076659145532
704302,35,2,29/04/2014,825,1,1,0,0,8068.666215399513
358688,431,5,30/01/2015,1153,1,1,0,0,10103.789039450232
666156,261,7,21/06/2015,0,0,0,0,0,0.0
587106,849,6,21/06/2014,900,1,0,0,0,7191.270046580583
463187,240,4,03/10/2013,0,0,0,a,1,0.0
110342,483,6,03/01/2015,210,1,0,0,0,2968.9439094062545
58735,551,1,27/05/2013,1160,1,1,0,0,9957.81058655458
644516,936,5,15/05/2015,945,1,0,0,0,7587.962468963175
329508,924,2,09/07/2013,447,1,0,0,0,4305.500546247698
655993,404,6,09/08/2014,260,1,0,0,0,3388.9708049295587
259762,442,4,25/04/2013,383,1,1,0,0,5219.4019349979935
461037,1014,5,10/01/2014,1842,1,1,0,0,14068.122225241736
219294,482,3,26/02/2014,685,1,0,0,0,5736.826601370936
527774,1089,6,02/11/2013,1213,1,0,0,0,9086.975397058763
584981,499,6,23/08/2014,646,1,0,0,0,5739.866920152912
532920,1007,1,16/06/2014,854,1,1,0,0,8307.772289575369
657357,638,7,25/08/2013,0,0,0,0,0,0.0
242026,147,3,04/12/2013,1039,1,1,0,0,9479.588189689966
198176,211,4,18/06/2015,1674,1,1,0,0,13438.642554857768
498982,321,6,24/05/2014,624,1,0,0,0,5486.910932022729
499292,1085,3,14/01/2015,778,1,1,0,0,7816.746716018708
542705,342,5,12/06/2015,745,1,0,0,0,6415.890946162923
450804,232,5,31/05/2013,395,1,1,0,0,5340.212323229236
344353,747,1,04/05/2015,857,1,1,0,0,8442.80697430449
441393,437,5,24/04/2015,545,1,0,0,0,5142.13612188783
333394,359,7,23/02/2014,0,0,0,0,0,0.0
507785,1054,6,31/05/2014,384,1,0,0,0,4045.7739770796616
142404,601,6,25/05/2013,421,1,0,0,0,4088.4507537716418
338740,524,3,10/07/2013,768,1,0,0,1,6319.6924257137
679919,776,7,26/05/2013,0,0,0,0,0,0.0
391980,561,1,05/01/2015,949,1,1,0,1,8911.408645497751
93237,985,4,10/07/2014,694,1,0,0,0,5972.467615594913
372276,21,3,07/08/2013,364,1,0,0,1,3914.8649154742598
505216,928,2,21/04/2015,492,1,0,0,0,4817.933764835354
398785,606,2,08/04/2014,623,1,0,0,0,5419.480956440384
268107,30,4,24/01/2013,1018,1,1,0,0,8934.027032217069
543636,473,6,05/07/2014,322,1,0,0,0,3717.9549530061195
597302,23,5,24/07/2015,434,1,0,0,0,4592.692721972649
268447,579,1,27/05/2013,1102,1,1,0,0,9607.32113914541
218857,18,3,12/02/2014,676,1,0,0,0,5664.111894307251
121800,423,2,17/02/2015,1666,1,1,0,0,13227.228827251238
435692,513,6,22/02/2014,2015,1,0,0,0,13768.675516182266
295013,426,4,18/04/2013,597,1,0,0,0,5102.400436473894
388070,769,6,12/04/2014,3336,1,0,0,0,21819.163694651565
128373,680,2,01/04/2014,791,1,1,0,0,7826.550057159155
200654,426,1,11/05/2015,594,1,0,0,0,5461.6603304154705
297758,2,1,16/03/2015,734,1,1,0,0,7634.357106072654
2699,676,5,18/01/2013,1157,1,0,0,0,8365.115593056718
422383,471,2,04/03/2014,503,1,1,0,1,6122.780787825293
124744,725,5,24/07/2015,569,1,0,0,1,5481.592028733576
287054,814,7,28/07/2013,0,0,0,0,0,0.0
170833,1089,3,05/02/2014,980,1,1,0,0,8893.01831998548
679058,834,3,11/06/2014,557,1,0,0,0,5105.456245732028
484780,928,6,19/10/2013,606,1,0,0,0,5400.737677166064
400870,493,7,21/06/2015,0,0,0,0,0,0.0
422774,129,2,14/05/2013,1354,1,1,0,0,11113.118117815873
453217,1108,1,08/12/2014,636,1,0,0,0,5821.561302346468
109784,1086,4,05/03/2015,729,1,1,0,0,7589.741602215741
563557,230,5,08/03/2013,988,1,1,0,0,8812.673220297962
326292,1018,1,27/05/2013,1566,1,1,0,0,12411.236718418833
521152,883,6,15/03/2014,283,1,0,0,0,3333.6115550025715
217811,739,2,08/04/2014,646,1,0,0,0,5558.468151102657
604475,56,6,16/03/2013,570,1,0,0,0,4896.182915208396
475729,972,5,12/09/2014,382,1,0,0,0,4170.575041758188
581638,28,5,11/01/2013,741,1,1,0,0,7243.118533655477
545104,1048,3,08/07/2015,493,1,0,0,0,4928.278332602931
198447,671,4,27/06/2013,561,1,0,0,0,4977.518405334384
687858,21,6,02/05/2015,658,1,0,0,0,5836.6247553311405
509064,60,7,13/01/2013,0,0,0,0,0,0.0
684273,2,3,03/09/2014,754,1,1,0,0,7807.781785130384
448584,536,3,26/06/2013,723,1,0,0,0,5955.162517084391
154129,494,5,09/01/2015,1102,1,1,0,0,9768.10742234008
48027,406,1,24/02/2014,415,1,0,0,0,4102.61944968038
646277,180,1,11/05/2015,791,1,0,0,1,6725.220770613814
350625,241,6,17/05/2014,663,1,0,0,0,5713.420664047764
456556,77,4,03/01/2013,544,1,0,0,1,4714.272026647581
682723,631,4,09/05/2013,0,0,0,a,0,0.0
160536,102,4,21/02/2013,1070,1,1,0,0,9284.77172919456
148484,845,1,30/09/2013,366,1,0,0,0,3924.397116005188
188602,557,7,17/03/2013,0,0,0,0,0,0.0
624961,917,4,16/05/2013,702,1,1,0,0,7175.751640001952
466287,234,7,14/09/2014,0,0,0,0,0,0.0
523227,179,6,03/08/2013,870,1,0,0,0,6894.241605163959
134335,1077,6,22/11/2014,352,1,0,0,0,4083.259712053812
530898,441,3,12/11/2014,676,1,1,0,0,7429.097050694574
430841,371,7,21/04/2013,0,0,0,0,0,0.0
451637,402,3,25/02/2015,451,1,0,0,0,4494.530081039004
183500,421,7,01/06/2014,0,0,0,0,0,0.0
67412,317,2,12/02/2013,440,1,0,0,1,4138.031037239009
362280,853,3,02/04/2014,1098,1,1,0,0,9683.03613221785
184437,949,7,29/09/2013,0,0,0,0,0,0.0
305362,1003,6,15/02/2014,515,1,0,0,0,4695.12904884998
403859,710,1,06/07/2015,289,1,0,0,0,3692.904000377981
355154,2,2,22/01/2013,656,1,1,0,0,6743.8711018774775
609067,818,6,13/06/2015,581,1,0,0,0,5426.160991398792
600608,823,2,29/04/2014,650,1,1,0,1,7084.2598549734685
516626,1076,5,27/09/2013,505,1,1,0,0,6161.458182590897
380314,364,4,07/03/2013,435,1,1,0,0,5469.628454503836
171658,105,1,09/12/2013,582,1,0,0,0,5323.496428646555
96028,511,3,29/05/2013,802,1,1,0,0,7797.06303181476
488969,778,3,09/01/2013,931,1,1,0,0,8388.655275210156
593389,1088,3,30/01/2013,402,1,0,0,0,3818.419923944806
686155,579,3,04/02/2015,886,1,1,0,0,8496.730810641195
168912,763,6,06/06/2015,533,1,0,0,0,5126.936552310071
342874,1057,1,25/03/2013,701,1,1,0,1,7173.715581760625
45508,914,4,26/09/2013,1145,1,1,0,0,10027.618774713075
622027,815,3,08/04/2015,579,1,0,0,1,5399.753598150273
350087,2,6,31/08/2013,348,1,0,0,0,3776.4934054818004
189640,539,3,28/08/2013,1064,1,1,0,1,9573.425084946677
676426,446,2,16/09/2014,739,1,1,0,0,7734.157203631941
55798,856,2,08/10/2013,1113,1,1,0,1,9924.225382513425
602215,1027,6,19/10/2013,1745,1,0,0,0,12283.625273701444
121259,244,7,16/11/2014,0,0,0,0,0,0.0
559046,744,4,03/10/2013,0,0,0,a,0,0.0
80077,386,7,15/03/2015,0,0,0,0,0,0.0
413936,1027,6,07/02/2015,1535,1,0,0,0,11021.491891614627
412390,803,7,10/08/2014,0,0,0,0,1,0.0
573356,318,4,31/07/2014,707,1,1,0,1,7552.64561302925
21407,155,4,14/03/2013,568,1,0,0,0,4881.47872740851
67393,48,7,02/02/2014,0,0,0,0,0,0.0
248314,762,3,21/05/2014,314,1,1,0,0,5010.700241940853
181514,768,5,08/03/2013,1413,1,1,0,0,11380.914860796242
606946,1041,4,21/11/2013,635,1,1,0,0,7020.063535729365
273847,170,5,07/06/2013,603,1,1,0,0,6606.160155056918
96953,50,3,18/02/2015,355,1,1,0,0,5306.267903895292
522954,56,4,19/03/2015,564,1,1,0,0,6610.987967051915
505348,741,2,28/04/2015,1073,1,1,0,0,9739.057861467998
186815,818,2,28/07/2015,670,1,1,0,1,7498.186284801341
711471,902,1,14/01/2013,674,1,0,0,0,5441.147815577686
168270,1043,4,06/06/2013,1029,1,1,0,0,9179.135544669407
322781,572,1,01/07/2013,635,1,1,0,0,6832.118904714705
313700,1081,2,12/08/2014,922,1,0,0,1,7466.417263087002
89934,256,4,19/06/2014,0,0,1,a,0,0.0
710239,520,4,30/05/2013,430,1,1,0,0,5550.405403583252
643057,861,7,27/01/2013,0,0,0,0,0,0.0
564206,236,7,14/04/2013,0,0,0,0,0,0.0
217694,214,3,19/03/2014,674,1,1,0,0,7102.65304811619
402933,796,5,02/08/2013,660,1,1,0,1,7098.046313881758
554143,302,1,12/05/2014,239,1,0,0,0,3144.6760830921703
696861,991,3,09/04/2014,437,1,0,0,0,4296.806728521071
795,905,3,04/09/2013,1325,1,0,0,0,9685.52035905607
493772,312,7,24/11/2013,0,0,0,0,0,0.0
460511,654,6,10/01/2015,328,1,0,0,0,3691.172853988828
360443,534,6,30/11/2013,608,1,0,0,0,5467.664712291036
298797,451,7,01/02/2015,0,0,0,0,0,0.0
627594,680,5,30/01/2015,979,1,1,0,0,9052.32069722272
427107,36,2,06/08/2013,1020,1,0,0,1,7877.7122517093085
597767,325,2,01/04/2014,755,1,1,0,0,7609.004882905167
159432,1046,2,13/08/2013,798,1,1,0,1,7946.370378176973
498755,496,5,01/03/2013,894,1,0,0,0,6834.451897601015
440702,425,6,14/02/2015,336,1,0,0,0,3785.193211406062
661680,564,5,17/04/2015,553,1,1,0,0,6582.337781477836
91739,1059,6,27/07/2013,932,1,0,0,0,7259.882580241014
617194,1080,3,11/09/2013,862,1,1,0,1,8370.939305632026
144573,852,1,09/03/2015,534,1,0,0,0,5015.586103627866
283473,643,1,02/09/2013,868,1,0,0,0,6921.286885546229
440486,257,3,15/04/2015,596,1,1,0,0,6839.565061495523
312536,102,1,12/08/2013,1631,1,1,0,1,12978.814821160748
150141,830,5,04/07/2014,523,1,1,0,0,6332.295497815008
203864,632,2,11/06/2013,802,1,0,0,0,6412.915730248613
274296,179,5,15/02/2013,722,1,0,0,0,5772.957516098511
666991,155,6,08/06/2013,682,1,0,0,0,5683.837632223382
18614,1052,7,30/11/2014,0,0,0,0,0,0.0
340986,123,1,28/04/2014,1339,1,1,0,0,11173.418697632791
81818,419,4,11/04/2013,870,1,1,0,0,8143.976295433415
435560,1051,1,11/03/2013,923,1,0,0,0,7022.788345234352
322485,960,1,06/04/2015,0,0,0,b,1,0.0
43669,580,7,18/05/2014,0,0,0,0,0,0.0
675623,298,6,25/07/2015,729,1,0,0,0,6376.663738946721
630543,803,2,18/11/2014,362,1,0,0,0,4138.452237552905
482914,858,4,12/06/2014,384,1,0,0,1,4134.44490071293
128287,228,1,23/02/2015,567,1,0,0,0,5192.890631071583
567219,382,5,14/03/2014,618,1,0,0,0,5356.681087473058
206300,724,1,25/02/2013,628,1,0,0,0,5218.0146183641045
453375,627,3,11/03/2015,547,1,0,0,0,5096.762428005342
622890,406,1,10/02/2014,383,1,0,0,0,3890.917547954421
646245,523,6,06/12/2014,1911,1,0,0,0,13523.667879055545
191058,19,4,20/11/2014,609,1,0,0,0,5633.672194581188
496129,925,3,11/03/2015,995,1,0,0,0,7803.991263165895
267643,716,1,21/01/2013,422,1,1,0,0,5328.518296833732
309589,863,7,07/07/2013,351,1,0,0,0,3722.761736784654
456693,565,3,26/06/2013,696,1,0,0,0,5792.003636393929
677887,617,5,29/08/2014,673,1,0,0,1,5983.985738509218
380987,878,6,06/09/2014,591,1,0,0,0,5425.690602375369
26541,570,2,23/06/2015,522,1,0,0,0,5082.720346411283
270601,1109,2,12/03/2013,437,1,0,0,0,4087.237665198627
610696,220,6,04/01/2014,511,1,0,0,0,4616.116170710884
643718,81,6,06/07/2013,659,1,0,0,0,5582.672388564679
441552,658,1,02/02/2015,695,1,1,0,0,7339.914458007959
91070,772,4,16/01/2014,435,1,0,0,0,4172.564204889175
221757,418,2,14/07/2015,635,1,1,0,1,7268.355618554226
113904,87,2,19/02/2013,840,1,1,0,0,7892.28143778618
494587,333,1,11/03/2013,829,1,0,0,1,6527.858626879752
467400,948,7,21/07/2013,2138,1,0,0,0,14539.790883391863
168104,992,2,02/12/2014,810,1,1,0,0,8266.197104500432
486654,553,7,07/12/2014,0,0,0,0,0,0.0
279322,4,5,26/09/2014,1066,1,0,0,0,8322.261766083888
165960,266,7,20/04/2014,0,0,0,0,0,0.0
563128,1110,1,04/11/2013,722,1,1,0,0,7523.54177616426
39207,863,6,07/03/2015,780,1,0,0,0,6499.526449577592
